t,VarX_0.1,meanX_0.1,VarX_0.3,meanX_0.3,VarX_1,meanX_1,VarX_3,meanX_3,VarA1,meanA1
131,8.23920724269781e-05,4.0739289571151e-06,0.000787552589166159,1.48740313280939e-05,0.0103864346140891,9.37087748302359e-05,0.156747027444671,0.000303971282535124,0.00798204024163131,3.86843286805816e-05
132,8.30031985788091e-05,3.75320177805323e-06,0.00079309953144678,1.39191841417015e-05,0.0104760151367342,9.04841603716061e-05,0.158305467250166,0.000281198969172888,0.00804052079808827,3.56010088275924e-05
133,8.35984877344265e-05,4.12531320225063e-06,0.000798594746857259,1.5265572913117e-05,0.0105599668791258,9.46806860544349e-05,0.159456942663979,0.000302501104628564,0.0080980223935518,3.87255721100258e-05
134,8.42729797246073e-05,4.77967100670817e-06,0.000805264095036345,1.72331002339829e-05,0.0106556944678994,0.000102006455763413,0.160644858540543,0.000343079788710624,0.00816096595400773,4.52795196107096e-05
135,8.4980663723046e-05,4.82554265114472e-06,0.00081193188688742,1.75713341150926e-05,0.0107425933565912,0.000100590339261225,0.161990071898515,0.000331716549808015,0.00822898728961042,4.57755572353017e-05
136,8.56528289545879e-05,4.9318400423522e-06,0.000818452246843599,1.76723438136242e-05,0.0108382777695742,9.86364813635328e-05,0.163559059064703,0.000331176723759364,0.00829249112061838,4.67615523582569e-05
137,8.62551182935277e-05,5.3008944628384e-06,0.000824251744910106,1.86215281230441e-05,0.0109333286870424,0.000101120340586646,0.164990178792124,0.000324099336727331,0.00835092080060606,5.03260763726013e-05
138,8.69052991643323e-05,5.24354304607514e-06,0.000830189074540263,1.79443600740989e-05,0.0110188128546058,0.000100824594987485,0.166307463741582,0.000304168295434866,0.00841637084308921,5.032375109937e-05
139,8.7536923491569e-05,5.34723795281398e-06,0.000836007994302478,1.8760652747678e-05,0.0110998617514726,0.000107837125004894,0.167642096150424,0.000294188087243992,0.00847856146002027,5.07892503315386e-05
140,8.82142220974632e-05,5.54757979397077e-06,0.000842301387546819,1.94843532273487e-05,0.0111952585542671,0.000107341687818474,0.168935404961939,0.000281275037145598,0.0085459398187011,5.24886697455554e-05
141,8.88594898955145e-05,5.803250301533e-06,0.000848566436772728,2.0413402505284e-05,0.0112729886170121,0.000103253243712008,0.170137757748857,0.000290484595781668,0.00861038887022741,5.45372748927069e-05
142,8.95093749995339e-05,5.81700447591549e-06,0.000855555102781542,2.01034435936062e-05,0.0113543484057462,9.72299558666988e-05,0.171247951605056,0.000300782672907805,0.00867185531772701,5.50529966877286e-05
143,9.02369870627534e-05,5.63159950479685e-06,0.000862596506765089,1.94124236391717e-05,0.011417716361714,9.22613262548605e-05,0.172140123263778,0.000281622894411423,0.00874052303115429,5.33119264030375e-05
144,9.08999723394373e-05,5.42743551262076e-06,0.000868646619256634,1.85501244211954e-05,0.0114995530896044,8.9987015522175e-05,0.173368198033268,0.000266820249693942,0.00880317753330577,5.13712039124027e-05
145,9.14400017267569e-05,4.88512509211729e-06,0.000873672779148367,1.7108791276911e-05,0.0115812740083084,8.35895741936452e-05,0.174649406830324,0.000223945983173866,0.00885343712728534,4.59255442460738e-05
146,9.21517877628117e-05,4.85226865851404e-06,0.000880832620640501,1.73331441142152e-05,0.0116670009919686,8.6471070003331e-05,0.175725181162238,0.000205191919324019,0.00891686551490161,4.53814775557272e-05
147,9.28633763705756e-05,4.84552445805515e-06,0.000887644547705204,1.73094672704849e-05,0.0117528904209804,8.90165510746045e-05,0.177047928110297,0.000192185997405739,0.00898329027720044,4.59858945213553e-05
148,9.35192983366816e-05,4.74644169307481e-06,0.000894549072651769,1.66852158714587e-05,0.0118562625045587,8.3850893651778e-05,0.178534254350292,0.000171993761249061,0.00904556948348704,4.54708117539086e-05
149,9.42404153114803e-05,4.72135679199098e-06,0.000901766072656461,1.64432717031472e-05,0.0119551563426901,8.3411697738542e-05,0.179939580478804,0.000163434273257186,0.00911550314912475,4.52993830606149e-05
150,9.48418979910983e-05,5.17070835758164e-06,0.000908020547892069,1.75814303842758e-05,0.0120498755653294,8.91531677246024e-05,0.181479043379134,0.000153086271709326,0.00917340749592762,5.01439215584432e-05
151,9.5449549717226e-05,5.59852994030596e-06,0.000914138389416718,1.90435828593031e-05,0.0121422620595859,9.11339227185047e-05,0.182658087379458,0.000137449508813085,0.00923010836971073,5.40501041119206e-05
152,9.61347270767444e-05,5.61137838761306e-06,0.000921043581228903,1.85821381752261e-05,0.0122304671798459,8.30154935334888e-05,0.183826350409978,0.000118536311583787,0.00929498387025268,5.46931157401011e-05
153,9.67617532586316e-05,5.96297409831016e-06,0.000926724157248082,1.87571863803513e-05,0.0123008642239224,8.1016633107667e-05,0.185128979298173,9.44331627313226e-05,0.00935590486159447,5.9310116703697e-05
154,9.74067434326285e-05,6.03055039980281e-06,0.000932844942775936,1.93658175334679e-05,0.0123818734844719,8.53971691369963e-05,0.186429969757012,8.77203488148759e-05,0.00941732847442702,5.94498334113628e-05
155,9.80254691741575e-05,6.41806443083501e-06,0.000938649375641746,2.05281368260662e-05,0.0124696669149468,8.75164414137304e-05,0.187838047495167,7.0531725970941e-05,0.00947737423659582,6.30083554118802e-05
156,9.85651762226618e-05,6.11267084151876e-06,0.000943603633556562,1.94083614932923e-05,0.0125678806256763,8.43899808535639e-05,0.18933689837128,4.33352488991052e-05,0.00953198047862651,6.02084147559807e-05
157,9.92003920187831e-05,5.47254517058814e-06,0.000949549792472109,1.76886135767659e-05,0.0126682199564992,8.15239506055103e-05,0.19089847149378,4.84739349659143e-05,0.0095931286183814,5.38303767065875e-05
158,9.99951501432893e-05,5.09860938065419e-06,0.000956752973344499,1.69268608849408e-05,0.0127677881932662,7.98234149036023e-05,0.192238587934692,5.42457656532897e-05,0.00966924871490201,4.94289499104696e-05
159,0.000100762509099745,4.75028589270385e-06,0.000963977384408548,1.58155632514114e-05,0.012860425279948,7.4607719720199e-05,0.193588779457209,1.44496270659589e-05,0.00974117134087849,4.60860705805845e-05
160,0.000101470263256468,4.69043851126028e-06,0.000970369923886319,1.57892380997137e-05,0.0129467737941881,7.34978660130605e-05,0.194850141326023,-3.71021443813354e-05,0.0098089353175469,4.53242193223998e-05
161,0.00010212822083018,4.84387156655617e-06,0.000976655232409003,1.65415089027662e-05,0.0130335528322664,8.13609846209542e-05,0.196505191662862,-3.5879140503957e-05,0.00987282104325959,4.65412531713339e-05
162,0.000102788112383365,4.83661694365156e-06,0.000982380150658772,1.6814305276551e-05,0.0131207593449677,8.61679623889943e-05,0.198279449755026,-2.67492328104733e-05,0.00993907325281027,4.61232630909524e-05
163,0.000103335580564868,4.85554471193848e-06,0.000987663967400357,1.69814184928312e-05,0.013218071951784,8.99895032974635e-05,0.20005037897887,-5.74231676499944e-05,0.00999383591014859,4.58964478718652e-05
164,0.000103952598295497,4.75634986587932e-06,0.000993535480119292,1.69470887753576e-05,0.0133050098101055,9.11599159245575e-05,0.201650498066911,-7.33334000534367e-05,0.0100553385955229,4.41591197562207e-05
165,0.000104590015660646,4.18647858467966e-06,0.000999406159300101,1.51403237421194e-05,0.0133824515716907,8.6047076498212e-05,0.202908208726542,-8.01069391786194e-05,0.010117607788742,3.87364220668809e-05
166,0.000105109565691694,3.74957996259347e-06,0.00100420030571366,1.41559427723873e-05,0.0134609608642401,8.6362220221521e-05,0.204268001635303,-7.91486753116304e-05,0.0101730607218167,3.40627393132777e-05
167,0.000105647778491657,3.2699390394475e-06,0.00100960397689738,1.28705646975413e-05,0.013544347644688,8.44037407321233e-05,0.205850712519225,-4.8292373622906e-05,0.0102270073266768,2.89173053071401e-05
168,0.000106272927777097,3.07641615088547e-06,0.00101589239313034,1.22894917923655e-05,0.0136375253908766,8.23109616821473e-05,0.207052019442996,-5.5157094581268e-05,0.0102867753333117,2.67197674800537e-05
169,0.000106815737298848,3.60606524871165e-06,0.00102105434576046,1.39515876375189e-05,0.0137292797444893,8.78942607373085e-05,0.208283178372387,-6.04994013222001e-05,0.0103396928458512,3.17205087509491e-05
170,0.00010736832405595,4.54747827404289e-06,0.00102629253232469,1.66719731286897e-05,0.0138299826425883,9.39037241244598e-05,0.209615493404332,-2.89316311171093e-05,0.0103923671717807,4.07151667314747e-05
171,0.00010802941774493,5.23185470106985e-06,0.00103263898653669,1.86534492133565e-05,0.0139081516083263,9.77976222767626e-05,0.211057709672441,-1.32361504160539e-05,0.010456500637587,4.7656164231208e-05
172,0.000108637275022942,5.6325550051687e-06,0.00103805644518504,1.96599206045761e-05,0.0139775967341233,9.96842194750917e-05,0.212314082853365,-4.0382511006076e-05,0.010518323853469,5.15987737442854e-05
173,0.000109202609030886,5.87440171845407e-06,0.00104364867204354,2.05741949989567e-05,0.0140568252780537,0.000102342732683512,0.21373284318726,-7.05762429908932e-05,0.0105752015731934,5.3784961009309e-05
174,0.000109872321871032,6.07082885001074e-06,0.00104972471877186,2.15862470370031e-05,0.0141349851097699,0.000104793128527876,0.215027285630516,-9.59723440949215e-05,0.0106437048964029,5.50103799648871e-05
175,0.000110511868045702,6.06741458219459e-06,0.00105590664263658,2.19244000507603e-05,0.0142345457916083,0.000103854930747511,0.216307325448875,-0.00012320035223274,0.0107054021787851,5.43168223019307e-05
176,0.000111148235973201,6.33192166864992e-06,0.00106245131530971,2.31366617227419e-05,0.014308340347233,0.000110184582970854,0.21783545409081,-0.000127360210787607,0.0107665945900162,5.64345048208337e-05
177,0.000111930116849914,6.54778787322667e-06,0.00106944006441899,2.3867822415867e-05,0.0143792199304146,0.000117387109945461,0.219063197449543,-0.000131143911660717,0.0108416607659509,5.84177395224336e-05
178,0.000112572862313952,6.55975583092662e-06,0.00107499205883643,2.36027577410526e-05,0.0144474404322695,0.000114696266897203,0.220378186084568,-0.000167536598205748,0.0109047446172824,5.90628595547957e-05
179,0.000113133950804766,7.36351506501496e-06,0.00107953189041637,2.59604906079091e-05,0.0145082456534313,0.000122411041050033,0.222115973194906,-0.000167787851029932,0.0109614069044422,6.71206530138375e-05
180,0.000113707018017476,7.90057583345808e-06,0.00108484756578041,2.75851408446524e-05,0.014582090998846,0.000122651697345793,0.223500543720005,-0.000149648660701386,0.0110170963693716,7.20117199650988e-05
181,0.000114271406687598,8.09256940906673e-06,0.00109027696110122,2.82732033152403e-05,0.0146538118997133,0.000123502376394287,0.224777259835429,-0.000149496123740334,0.0110711606169247,7.37127130129508e-05
182,0.000114946967538666,8.27386917124539e-06,0.00109627954149901,2.86442727928022e-05,0.0147274932516039,0.000127705050096276,0.226016713790946,-0.000128238328481226,0.0111392682202518,7.59844311963251e-05
183,0.000115545266497203,8.23784277775809e-06,0.00110186795202639,2.84082321739822e-05,0.014809553766215,0.000132830679003981,0.227181639089081,-9.99270926868642e-05,0.0111986209551079,7.62224565046532e-05
184,0.000116226128465739,7.94430175367593e-06,0.00110800343645939,2.74632826956935e-05,0.0149150720472637,0.000134594590193838,0.228464714275368,-0.000128217667893198,0.0112671390057301,7.36749801489367e-05
185,0.000116790228244655,7.42293417666919e-06,0.0011134806912716,2.55131846936652e-05,0.0150041441072583,0.000133525881616826,0.229428638039549,-0.000118339173367136,0.011323837133147,6.94041562846878e-05
186,0.000117497601945382,7.41018114748486e-06,0.00111980182766964,2.57699437877413e-05,0.015081404856368,0.000138277454902045,0.230597547017606,-0.000103830376434529,0.0113940823675983,6.86496714126927e-05
187,0.000118104326232675,7.25972990854702e-06,0.00112558588909967,2.56070058630801e-05,0.0151634983128102,0.000141719607258838,0.231938969329648,-6.00221975954422e-05,0.0114544639004593,6.66371813129641e-05
188,0.000118747851469273,7.73521899711896e-06,0.00113222323507976,2.73161400829317e-05,0.015245682926452,0.000153162449126407,0.232936141833731,-1.26178757365865e-05,0.0115146048457127,7.0957322700537e-05
189,0.000119392971775974,8.09026591334058e-06,0.0011384739276554,2.86022953033613e-05,0.0153226253690882,0.000158849783929356,0.234064605657667,3.25455380469175e-05,0.0115731210994217,7.45710486842982e-05
190,0.0001200571751487,8.75631055924572e-06,0.0011439826249706,3.07772788662584e-05,0.0153933304469693,0.000165574195666761,0.235368708523967,6.84454838432988e-05,0.011638979092777,8.12294059804943e-05
191,0.000120685253718198,9.0119957070151e-06,0.00114962621362019,3.15918235653847e-05,0.0154758661727611,0.00016590952068974,0.236859074203534,6.19096170207129e-05,0.0116992985133492,8.37901318997883e-05
192,0.000121305961777323,8.81455727699686e-06,0.0011552639984977,3.12061219984158e-05,0.0155715652780184,0.000163174395493313,0.238346649691729,6.60717879342021e-05,0.0117613144070069,8.19053992754027e-05
193,0.000121865008832898,9.62391373670249e-06,0.00116071450276337,3.39378567456325e-05,0.0156686463471104,0.00017378715407864,0.239910755713018,0.000103693317068594,0.0118161802969049,8.95264450755217e-05
194,0.000122472380496287,9.24425194495415e-06,0.00116687419712082,3.25723440124926e-05,0.0157602117171864,0.000170171948051521,0.241321441506633,0.000143151548295545,0.0118742469020325,8.62199899347167e-05
195,0.000122990738096982,8.5683146654101e-06,0.00117201449358952,3.03153134152517e-05,0.0158542086749645,0.000159359786470523,0.243118520441898,0.000143479270415897,0.0119237092063836,7.99626170069459e-05
196,0.000123522762854287,7.98839228314971e-06,0.00117810271065748,2.86457613486935e-05,0.0159402906599475,0.000160961610684185,0.244642599985143,0.00014933473394458,0.0119719058323637,7.4350458319473e-05
197,0.00012421975134602,7.47326635946635e-06,0.00118568605932696,2.73202630261574e-05,0.0160255357518077,0.000161580573603604,0.24613632614555,0.000114692077788813,0.0120349438095562,6.90730304971167e-05
198,0.000124828156046461,6.98581826035416e-06,0.00119200171364812,2.54713448719304e-05,0.0161112134314814,0.00015632399323,0.247360554084898,0.00010709722353083,0.0120940105389599,6.48011730093667e-05
199,0.000125468577021084,6.76201233393486e-06,0.00119853983334905,2.47656519771145e-05,0.0161674667420279,0.000158064954997832,0.248432318705602,0.000104244180549028,0.0121512576332452,6.26095230550389e-05
200,0.000126031342669478,6.453786762801e-06,0.00120389620153672,2.38524713963071e-05,0.0162373946874001,0.000161539585865644,0.24958722062915,8.67187690743148e-05,0.0122069111296122,5.9744872134602e-05
201,0.000126539620244065,5.94101827771447e-06,0.00120870358233195,2.25339699829973e-05,0.0163095853902417,0.000163088865483583,0.251057387570503,7.57107015971747e-05,0.0122588301813564,5.44936225768128e-05
202,0.000127031261475429,6.36806157936831e-06,0.00121368122403791,2.3705313717869e-05,0.016374852829972,0.000163923020545922,0.252391680737502,3.0616885647544e-05,0.012304048085946,5.8429622921447e-05
203,0.000127586636168082,6.63578686906574e-06,0.00121958661569201,2.45412499597352e-05,0.0164576441126982,0.000162444961152527,0.25348071162257,-7.17952614590636e-06,0.0123574391252528,6.0466556623387e-05
204,0.000128202654045454,6.64980472377863e-06,0.00122578755551378,2.48026416986863e-05,0.0165238251158431,0.000165953540583485,0.254729138454098,3.97510430781498e-07,0.012413878103248,6.06944587534693e-05
205,0.000128670690954054,6.27234880386796e-06,0.0012297087576749,2.37037569093311e-05,0.016578926608611,0.000164552308176155,0.255954242700548,9.30329059974347e-06,0.0124603358563741,5.69793255450151e-05
206,0.000129192819641634,6.21224567814519e-06,0.00123457649519089,2.3461371440919e-05,0.0166496290626687,0.000160733714775187,0.257459159015764,3.12693192081277e-05,0.0125117788620608,5.64774939420817e-05
207,0.000129782503461538,5.91225073390046e-06,0.0012396425917401,2.27576909198583e-05,0.0167249128165126,0.000163014409020883,0.258686919606097,1.36768989031245e-05,0.0125719802044864,5.33286187461193e-05
208,0.000130325464898056,6.3033151215048e-06,0.0012446318232856,2.39365572787146e-05,0.0168231607099483,0.000170559820122536,0.260054869070975,3.91913481967814e-05,0.0126266699106768,5.76441871510592e-05
209,0.000131082012821838,6.5547440671475e-06,0.00125123532540372,2.48995776938223e-05,0.0169171972657098,0.000173883319269435,0.261434566427275,8.28781244918046e-05,0.0127034773059378,6.01166802690046e-05
210,0.000131754334854547,6.63361315462835e-06,0.00125730642454809,2.50134698711345e-05,0.017016890950656,0.000173071019853996,0.262810429283862,0.000100159271414509,0.0127705281165763,6.13487308230678e-05
211,0.000132462360107195,5.66315191636494e-06,0.00126403679358245,2.22308331065651e-05,0.017099646560634,0.00016758943607911,0.263997962288733,5.4849398278887e-05,0.0128389847331568,5.18569238404085e-05
212,0.000133097517191367,5.15262615434648e-06,0.00126963850359232,2.09431612639637e-05,0.0171874725207061,0.00016853379776626,0.265271672897646,1.12507310125681e-05,0.0129020927044639,4.67508211112743e-05
213,0.000133860103077075,4.91799726962331e-06,0.00127679460367757,1.97455690998233e-05,0.0172933795688236,0.000164538460697048,0.266605810574595,1.00343774609139e-05,0.012974194501446,4.52762932089063e-05
214,0.000134577651866494,5.11931387201538e-06,0.00128383917224256,1.99228542344302e-05,0.0173926920401112,0.000165002735795017,0.267909131799135,-1.45576185297348e-05,0.0130421133219682,4.78513361521377e-05
215,0.000135297018772912,5.87415892506606e-06,0.00128921729407213,2.17396567683422e-05,0.0174811060139492,0.000166291292219744,0.269146933716595,-1.86575670431416e-05,0.0131163271402283,5.5804401719182e-05
216,0.00013585894396991,5.85973746534918e-06,0.00129471239662741,2.15069558987009e-05,0.0175785924145822,0.000157394392735188,0.270542612013365,-2.03608976873546e-05,0.0131707707063978,5.56124685515916e-05
